일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),일 미세먼지 농도(㎍/㎥),불쾌지수,열지수,체감온도
2019-06-16,19.29663366336633,14.34365079365078,25.00496031746033,0.6954724409448819,1.8380952380952384,74.41458333333333,20.52380952380953,65.50490229323431,63.142309507632,21.01353989801295
2019-06-17,20.20787401574802,15.729191321499025,25.62820512820513,0.0059055118110236,1.671343873517786,72.39791666666672,21.185185185185187,66.79925486154855,64.94561757201441,22.034033375635772
2019-06-18,19.9812749003984,16.300996015936253,24.48705179282868,3.954133858267716,1.60996015936255,78.32604166666665,24.62962962962963,66.77824499796645,64.49973754237217,21.818000480848365
2019-06-19,20.9758,17.403206412825654,25.963527054108216,0.986444007858546,1.5264529058116223,77.91473684210531,27.22222222222222,68.3283976084,66.4687039263158,22.88960584628593
2019-06-20,22.04122287968443,17.115019762845847,27.74169960474308,0.0,1.502173913043479,73.01770833333339,26.615384615384617,69.64491411791175,68.57593962469184,24.010994692367614
2019-06-21,21.427218934911235,17.186758893280636,27.075098814229268,1.2747058823529411,1.7187747035573129,74.22395833333339,25.23076923076923,68.78711004930966,67.36077875154092,23.30273456086781
2019-06-22,20.739096267190565,16.077165354330717,26.38641732283466,1.2807843137254902,1.8836614173228343,71.68750000000006,18.44,67.56602171660117,65.99710373403731,22.526856814407992
2019-06-23,20.65314960629923,15.463708086785015,26.49664694280081,0.3487229862475442,1.7078740157480317,69.30729166666667,16.904761904761905,67.28910572239997,65.8258106475558,22.49047817665127
2019-06-24,21.470333988212182,16.245472440944877,27.49311023622049,0.0941176470588235,1.5208661417322842,70.95104166666671,18.26086956521739,68.62606292992797,67.44460828624347,23.408562872069506
2019-06-25,22.491944990176805,16.21141732283464,29.243110236220463,0.0147058823529411,1.597834645669291,68.87500000000004,23.22222222222222,70.00576428290765,69.46642233055007,24.455874992489203
2019-06-26,20.88622047244091,17.1715976331361,24.574950690335317,35.72062868369351,1.6092702169625246,85.82315789473688,24.291666666666668,68.69108883829253,66.29505341964355,22.767871216255188
2019-06-27,23.06205533596837,19.84237623762375,28.046732673267297,8.007889546351084,1.4796039603960418,86.53645833333336,19.347826086956523,72.36306632802206,70.60354170063404,25.083178620755994
2019-06-28,22.719921104536493,19.514229249011866,27.37529644268773,1.100196463654224,1.4920948616600789,81.62916666666672,23.44,71.39078670364893,69.92380949531558,24.722726151503196
2019-06-29,21.25049504950493,19.13425742574257,24.284752475247515,28.42573673870334,1.6213861386138608,91.7645833333333,20.08333333333333,69.69598952949667,67.01910955218644,23.146312079188327
2019-06-30,22.708300395256916,19.25584158415841,27.27643564356436,0.0625984251968504,1.7370297029702957,82.37187500000003,22.185185185185187,71.43274548320159,69.90114956385868,24.64849130800514
2019-07-01,22.107100591715984,18.7594861660079,26.2907114624506,1.0703339882121807,1.4576237623762396,80.74583333333335,26.8,70.33215428525642,68.71000971326431,24.09317303005234
2019-07-02,22.293713163064837,17.614566929133865,27.99192913385826,0.0059055118110236,1.5600393700787405,74.30520833333334,23.75,70.13199898135642,69.07647551078504,24.258381779915915
2019-07-03,21.92114624505928,17.438613861386138,27.3851485148515,0.2141453831041257,1.2231683168316845,77.80624999999999,25.48148148148148,69.8152963402915,68.34043850271738,23.977997173227706
2019-07-04,23.103557312252963,17.29564356435646,30.01623762376239,0.0,1.4035643564356437,71.03125,27.11111111111111,71.10305077075098,70.67842816576086,25.146266129551265
2019-07-05,23.91023622047244,17.82169625246549,31.01637080867848,0.0911764705882352,1.3386587771203142,68.69157894736846,29.59259259259259,72.10447115109822,72.2745527586407,26.000349119198283
